episode_id,partition,label,campaign_id,entity_ip,window_end_utc,history_coverage_s,eligible_training,packet_count_10s,flow_attempt_count_30s,syn_count_10s,http_request_count_60s,dns_query_count_60s,tcp_data_segment_count_10s,tls_observation_count_60s,packet_rate_10s,byte_rate_10s,mean_ip_len_10s,large_ip_ratio_10s,unique_dst_ip_ratio_30s,icmp_ratio_10s,flow_attempt_rate_10s,syn_rate_10s,syn_completion_ratio_10s,rst_ratio_10s,unique_dst_port_ratio_30s,http_error_ratio_60s,dns_nxdomain_ratio_60s,tls_session_rate_60s,ttl_mean_10s,fragment_ratio_10s,protocol_diversity_30s,tcp_retransmission_ratio_10s,flow_duration_mean_30s,tx_rx_byte_ratio_30s,http_request_rate_60s,http_method_entropy_60s,http_auth_failure_ratio_60s,dns_query_rate_60s,unique_dns_name_ratio_60s,tls_handshake_failure_ratio_60s,tls_version_ratio_60s,http_status_5xx_ratio_60s
F2N-HTTP-C4-V2-R04,validation,normal,F2N-HTTP-C4-V2-R04,10.20.0.20,2026-08-15T07:46:40+00:00,60.00000000,True,192167,4,0,4,0,183949,0,19216.70000000,27632804.00000000,1437.95781794,0.95723511,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25000000,0.00000000,0.00000000,0.00000000,63.04274928,0.00000000,0.00000442,0.00042947,10.67722416,0.00300321,0.06666667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C4-V2-R04,validation,normal,F2N-HTTP-C4-V2-R04,10.20.0.20,2026-08-15T07:46:50+00:00,60.00000000,True,82138,4,0,4,0,81728,0,8213.80000000,12258645.20000000,1492.44505588,0.99494753,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25000000,0.00000000,0.00000000,0.00000000,63.00489420,0.00000000,0.00000324,0.00067296,19.51346517,0.00220675,0.06666667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C4-V2-R05,test,normal,F2N-HTTP-C4-V2-R05,10.20.0.20,2026-08-15T07:50:40+00:00,60.00000000,True,171283,4,4,4,0,152455,0,17128.30000000,22964317.20000000,1340.72366785,0.89004163,0.25000000,0.00000000,0.40000000,0.40000000,1.00000000,0.00000000,0.25000000,0.00000000,0.00000000,0.00000000,63.10989415,0.00000000,0.00000584,0.00056410,6.85427809,0.00429959,0.06666667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C4-V2-R05,test,normal,F2N-HTTP-C4-V2-R05,10.20.0.20,2026-08-15T07:50:50+00:00,60.00000000,True,133115,4,0,4,0,132345,0,13311.50000000,19852257.20000000,1491.36139428,0.99418548,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25000000,0.00000000,0.00000000,0.00000000,63.00573940,0.00000000,0.00000329,0.00069515,16.90517807,0.00240203,0.06666667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C4-V2-R05,test,normal,F2N-HTTP-C4-V2-R05,10.20.0.20,2026-08-15T07:51:00+00:00,60.00000000,True,5143,4,0,4,0,5091,0,514.30000000,763294.40000000,1484.14232938,0.98950029,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.25000000,0.00000000,0.00000000,0.00000000,63.00894420,0.00000000,0.00000323,0.00078570,19.50945401,0.00236553,0.06666667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R01,train,normal,F2N-HTTP-C8-V2-R01,10.20.0.20,2026-08-15T07:54:40+00:00,60.00000000,True,69220,8,8,8,0,60197,0,6922.00000000,9074077.60000000,1310.90401618,0.86951748,0.12500000,0.00000000,0.80000000,0.80000000,1.00000000,0.00000000,0.12500000,0.00000000,0.00000000,0.00000000,63.13022248,0.00000000,0.00001445,0.00031563,2.63363695,0.00517492,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R01,train,normal,F2N-HTTP-C8-V2-R01,10.20.0.20,2026-08-15T07:54:50+00:00,60.00000000,True,126429,8,0,8,0,123070,0,12642.90000000,18470577.20000000,1460.94465668,0.97338427,0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12500000,0.00000000,0.00000000,0.00000000,63.02648918,0.00000000,0.00000511,0.00063379,12.63726091,0.00233885,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R01,train,normal,F2N-HTTP-C8-V2-R01,10.20.0.20,2026-08-15T07:55:00+00:00,60.00000000,True,117135,8,0,8,0,116029,0,11713.50000000,17402116.00000000,1485.64613480,0.99048961,0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12500000,0.00000000,0.00000000,0.00000000,63.00931404,0.00000000,0.00000320,0.00102561,22.63322496,0.00156138,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R01,train,normal,F2N-HTTP-C8-V2-R01,10.20.0.20,2026-08-15T07:55:10+00:00,60.00000000,True,119760,0,0,8,0,118085,0,11976.00000000,17713904.00000000,1479.11690047,0.98594689,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.01384436,0.00000000,0.00000275,0.00109243,32.63661098,0.00059589,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R01,train,normal,F2N-HTTP-C8-V2-R01,10.20.0.20,2026-08-15T07:55:20+00:00,60.00000000,True,114528,0,0,8,0,113471,0,11452.80000000,17018157.60000000,1485.93860017,0.99069223,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.00908075,0.00000000,0.00000285,0.00075790,42.63485098,0.00038218,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R01,train,normal,F2N-HTTP-C8-V2-R01,10.20.0.20,2026-08-15T07:55:30+00:00,60.00000000,True,49795,0,0,8,0,49217,0,4979.50000000,7380646.80000000,1482.20640627,0.98827191,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.01102520,0.00000000,0.00000352,0.00095495,49.51812100,0.00040509,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R02,train,normal,F2N-HTTP-C8-V2-R02,10.20.0.20,2026-08-15T08:00:00+00:00,60.00000000,True,73082,8,8,8,0,65594,0,7308.20000000,9874901.20000000,1351.20839605,0.89743028,0.12500000,0.00000000,0.80000000,0.80000000,1.00000000,0.00000000,0.12500000,0.00000000,0.00000000,0.00000000,63.10235078,0.00000000,0.00001368,0.00030491,3.87354302,0.00394758,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R02,train,normal,F2N-HTTP-C8-V2-R02,10.20.0.20,2026-08-15T08:00:10+00:00,60.00000000,True,117389,8,0,8,0,116015,0,11738.90000000,17402314.80000000,1482.44850880,0.98827829,0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12500000,0.00000000,0.00000000,0.00000000,63.01162801,0.00000000,0.00000525,0.00082748,13.87116599,0.00169460,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R02,train,normal,F2N-HTTP-C8-V2-R02,10.20.0.20,2026-08-15T08:00:20+00:00,60.00000000,True,117614,8,0,8,0,116206,0,11761.40000000,17428894.00000000,1481.87239614,0.98784158,0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12500000,0.00000000,0.00000000,0.00000000,63.01191185,0.00000000,0.00000325,0.00131663,23.87315106,0.00120188,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R02,train,normal,F2N-HTTP-C8-V2-R02,10.20.0.20,2026-08-15T08:00:30+00:00,60.00000000,True,122139,0,0,8,0,119838,0,12213.90000000,17978341.20000000,1471.95745831,0.98098069,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.01879007,0.00000000,0.00000280,0.00069260,33.87342906,0.00050577,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R02,train,normal,F2N-HTTP-C8-V2-R02,10.20.0.20,2026-08-15T08:00:40+00:00,60.00000000,True,115830,0,0,8,0,114727,0,11583.00000000,17207226.40000000,1485.55869809,0.99042562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.00942761,0.00000000,0.00000281,0.00087163,43.86564898,0.00047884,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R02,train,normal,F2N-HTTP-C8-V2-R02,10.20.0.20,2026-08-15T08:00:50+00:00,60.00000000,True,48962,0,0,8,0,47732,0,4896.20000000,7160701.20000000,1462.50177689,0.97457212,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.02457007,0.00000000,0.00000349,0.00098466,49.51803112,0.00056605,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R03,train,normal,F2N-HTTP-C8-V2-R03,10.20.0.20,2026-08-15T08:05:20+00:00,60.00000000,True,92291,8,8,8,0,84047,0,9229.10000000,12645626.00000000,1370.19059280,0.91056549,0.12500000,0.00000000,0.80000000,0.80000000,1.00000000,0.00000000,0.12500000,0.00000000,0.00000000,0.00000000,63.08922864,0.00000000,0.00001084,0.00033315,5.05307794,0.00339358,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R03,train,normal,F2N-HTTP-C8-V2-R03,10.20.0.20,2026-08-15T08:05:30+00:00,60.00000000,True,119501,8,0,8,0,117895,0,11950.10000000,17685198.00000000,1479.92050276,0.98651057,0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12500000,0.00000000,0.00000000,0.00000000,63.01333043,0.00000000,0.00000472,0.00081428,15.05486798,0.00169296,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R03,train,normal,F2N-HTTP-C8-V2-R03,10.20.0.20,2026-08-15T08:05:40+00:00,60.00000000,True,117162,8,0,8,0,115895,0,11716.20000000,17383106.00000000,1483.68122770,0.98910910,0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12500000,0.00000000,0.00000000,0.00000000,63.01065192,0.00000000,0.00000304,0.00078519,25.05353594,0.00121408,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R03,train,normal,F2N-HTTP-C8-V2-R03,10.20.0.20,2026-08-15T08:05:50+00:00,60.00000000,True,117046,0,0,8,0,115732,0,11704.60000000,17359497.20000000,1483.13459665,0.98874801,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.01108111,0.00000000,0.00000283,0.00110600,35.05499506,0.00041775,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R03,train,normal,F2N-HTTP-C8-V2-R03,10.20.0.20,2026-08-15T08:06:00+00:00,60.00000000,True,112452,0,0,8,0,111188,0,11245.20000000,16677410.80000000,1483.06929179,0.98868851,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.01108028,0.00000000,0.00000288,0.00081843,45.05345106,0.00038951,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R03,train,normal,F2N-HTTP-C8-V2-R03,10.20.0.20,2026-08-15T08:06:10+00:00,60.00000000,True,35863,0,0,8,0,35318,0,3586.30000000,5295223.60000000,1476.51440203,0.98432925,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.01436020,0.00000000,0.00000377,0.00135908,49.51891613,0.00041125,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R04,validation,normal,F2N-HTTP-C8-V2-R04,10.20.0.20,2026-08-15T08:10:40+00:00,60.00000000,True,145120,8,8,8,0,127276,0,14512.00000000,19179693.20000000,1321.64368798,0.87697078,0.12500000,0.00000000,0.80000000,0.80000000,1.00000000,0.00000000,0.12500000,0.00000000,0.00000000,0.00000000,63.12283627,0.00000000,0.00000689,0.00031428,6.17070293,0.00483735,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R04,validation,normal,F2N-HTTP-C8-V2-R04,10.20.0.20,2026-08-15T08:10:50+00:00,60.00000000,True,116327,8,0,8,0,115308,0,11632.70000000,17294589.20000000,1486.72184446,0.99118863,0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12500000,0.00000000,0.00000000,0.00000000,63.00852768,0.00000000,0.00000382,0.00045964,16.15395713,0.00268563,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R04,validation,normal,F2N-HTTP-C8-V2-R04,10.20.0.20,2026-08-15T08:11:00+00:00,60.00000000,True,117041,8,0,8,0,116031,0,11704.10000000,17402945.20000000,1486.91015969,0.99133637,0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12500000,0.00000000,0.00000000,0.00000000,63.00841585,0.00000000,0.00000264,0.00056020,26.13564205,0.00191343,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R04,validation,normal,F2N-HTTP-C8-V2-R04,10.20.0.20,2026-08-15T08:11:10+00:00,60.00000000,True,117692,0,0,8,0,116618,0,11769.20000000,17491601.60000000,1486.21840057,0.99084050,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.00888760,0.00000000,0.00000285,0.00048020,36.15630794,0.00030286,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R04,validation,normal,F2N-HTTP-C8-V2-R04,10.20.0.20,2026-08-15T08:11:20+00:00,60.00000000,True,93908,0,0,8,0,92014,0,9390.80000000,13805002.40000000,1470.05605486,0.97967159,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.01992376,0.00000000,0.00000304,0.00093464,46.18786716,0.00041940,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R04,validation,normal,F2N-HTTP-C8-V2-R04,10.20.0.20,2026-08-15T08:11:30+00:00,60.00000000,True,12924,0,0,8,0,12636,0,1292.40000000,1893662.00000000,1465.22903126,0.97663262,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.02081399,0.00000000,0.00000445,0.00158278,49.53124905,0.00050353,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R05,test,normal,F2N-HTTP-C8-V2-R05,10.20.0.20,2026-08-15T08:16:00+00:00,60.00000000,True,143865,8,8,8,0,129009,0,14386.50000000,19423442.00000000,1350.11587252,0.89667397,0.12500000,0.00000000,0.80000000,0.80000000,1.00000000,0.00000000,0.12500000,0.00000000,0.00000000,0.00000000,63.10318006,0.00000000,0.00000695,0.00038757,7.31842518,0.00398504,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R05,test,normal,F2N-HTTP-C8-V2-R05,10.20.0.20,2026-08-15T08:16:10+00:00,60.00000000,True,117765,8,0,8,0,116322,0,11776.50000000,17449135.60000000,1481.69113064,0.98774678,0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12500000,0.00000000,0.00000000,0.00000000,63.01214283,0.00000000,0.00000382,0.00110039,17.31860399,0.00230994,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R05,test,normal,F2N-HTTP-C8-V2-R05,10.20.0.20,2026-08-15T08:16:20+00:00,60.00000000,True,117354,8,0,8,0,116172,0,11735.40000000,17425190.40000000,1484.83992024,0.98991939,0.12500000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.12500000,0.00000000,0.00000000,0.00000000,63.00996983,0.00000000,0.00000264,0.00074889,27.31697488,0.00168215,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R05,test,normal,F2N-HTTP-C8-V2-R05,10.20.0.20,2026-08-15T08:16:30+00:00,60.00000000,True,117075,0,0,8,0,115918,0,11707.50000000,17386910.00000000,1485.10869101,0.99011745,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.00978860,0.00000000,0.00000284,0.00081954,37.31885791,0.00038156,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R05,test,normal,F2N-HTTP-C8-V2-R05,10.20.0.20,2026-08-15T08:16:40+00:00,60.00000000,True,95471,0,0,8,0,94403,0,9547.10000000,14159756.40000000,1483.14738507,0.98877146,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.01096668,0.00000000,0.00000303,0.00072032,47.16901708,0.00036087,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-C8-V2-R05,test,normal,F2N-HTTP-C8-V2-R05,10.20.0.20,2026-08-15T08:16:50+00:00,60.00000000,True,8417,0,0,8,0,8178,0,841.70000000,1225369.20000000,1455.82654152,0.97017940,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,63.02637519,0.00000000,0.00000453,0.00158963,49.52373886,0.00038685,0.13333333,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-MULTI-1-V2-R01,train,normal,F2N-HTTP-MULTI-1-V2-R01,10.20.0.20,2026-08-15T08:21:20+00:00,60.00000000,True,30,3,3,3,0,6,0,3.00000000,244.50000000,81.50000000,0.00000000,1.00000000,0.00000000,0.30000000,0.30000000,1.00000000,0.00000000,0.33333333,0.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.03333333,0.00000000,0.00147812,0.49079755,0.05000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-MULTI-1-V2-R02,train,normal,F2N-HTTP-MULTI-1-V2-R02,10.20.0.20,2026-08-15T08:24:20+00:00,60.00000000,True,30,3,3,3,0,6,0,3.00000000,244.50000000,81.50000000,0.00000000,1.00000000,0.00000000,0.30000000,0.30000000,1.00000000,0.00000000,0.33333333,0.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.03333333,0.00000000,0.00165836,0.49079755,0.05000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-MULTI-1-V2-R03,train,normal,F2N-HTTP-MULTI-1-V2-R03,10.20.0.20,2026-08-15T08:27:20+00:00,60.00000000,True,30,3,3,3,0,6,0,3.00000000,244.50000000,81.50000000,0.00000000,1.00000000,0.00000000,0.30000000,0.30000000,1.00000000,0.00000000,0.33333333,0.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.03333333,0.00000000,0.00222365,0.49079755,0.05000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-MULTI-1-V2-R04,validation,normal,F2N-HTTP-MULTI-1-V2-R04,10.20.0.20,2026-08-15T08:30:20+00:00,60.00000000,True,30,3,3,3,0,6,0,3.00000000,244.50000000,81.50000000,0.00000000,1.00000000,0.00000000,0.30000000,0.30000000,1.00000000,0.00000000,0.33333333,0.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.03333333,0.00000000,0.00355093,0.49079755,0.05000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-MULTI-1-V2-R05,test,normal,F2N-HTTP-MULTI-1-V2-R05,10.20.0.20,2026-08-15T08:33:20+00:00,60.00000000,True,30,3,3,3,0,6,0,3.00000000,244.50000000,81.50000000,0.00000000,1.00000000,0.00000000,0.30000000,0.30000000,1.00000000,0.00000000,0.33333333,0.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.03333333,0.00000000,0.00186110,0.49079755,0.05000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-MULTI-5-V2-R01,train,normal,F2N-HTTP-MULTI-5-V2-R01,10.20.0.20,2026-08-15T08:36:20+00:00,60.00000000,True,150,15,15,15,0,30,0,15.00000000,1222.50000000,81.50000000,0.00000000,0.20000000,0.00000000,1.50000000,1.50000000,1.00000000,0.00000000,0.06666667,0.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00666667,0.00000000,0.00546376,0.49079755,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-MULTI-5-V2-R02,train,normal,F2N-HTTP-MULTI-5-V2-R02,10.20.0.20,2026-08-15T08:39:20+00:00,60.00000000,True,150,15,15,15,0,30,0,15.00000000,1222.50000000,81.50000000,0.00000000,0.20000000,0.00000000,1.50000000,1.50000000,1.00000000,0.00000000,0.06666667,0.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00666667,0.00000000,0.00461944,0.49079755,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-MULTI-5-V2-R03,train,normal,F2N-HTTP-MULTI-5-V2-R03,10.20.0.20,2026-08-15T08:42:20+00:00,60.00000000,True,150,15,15,15,0,30,0,15.00000000,1222.50000000,81.50000000,0.00000000,0.20000000,0.00000000,1.50000000,1.50000000,1.00000000,0.00000000,0.06666667,0.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00666667,0.00000000,0.00308299,0.49079755,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-MULTI-5-V2-R04,validation,normal,F2N-HTTP-MULTI-5-V2-R04,10.20.0.20,2026-08-15T08:45:20+00:00,60.00000000,True,150,15,15,15,0,30,0,15.00000000,1222.50000000,81.50000000,0.00000000,0.20000000,0.00000000,1.50000000,1.50000000,1.00000000,0.00000000,0.06666667,0.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00666667,0.00000000,0.00239595,0.49079755,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-MULTI-5-V2-R05,test,normal,F2N-HTTP-MULTI-5-V2-R05,10.20.0.20,2026-08-15T08:48:20+00:00,60.00000000,True,100,10,10,10,0,20,0,10.00000000,815.00000000,81.50000000,0.00000000,0.20000000,0.00000000,1.00000000,1.00000000,1.00000000,0.00000000,0.10000000,0.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.01000000,0.00000000,0.00293899,0.49079755,0.16666667,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTP-MULTI-5-V2-R05,test,normal,F2N-HTTP-MULTI-5-V2-R05,10.20.0.20,2026-08-15T08:48:30+00:00,60.00000000,True,50,15,5,15,0,10,0,5.00000000,407.50000000,81.50000000,0.00000000,0.20000000,0.00000000,0.50000000,0.50000000,1.00000000,0.00000000,0.06666667,0.00000000,0.00000000,0.00000000,63.60000000,0.00000000,0.00666667,0.00000000,0.00294169,0.49079755,0.25000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2N-HTTPS-1GB-MED-V2-R01,train,normal,F2N-HTTPS-1GB-MED-V2-R01,10.20.0.20,2026-08-15T20:53:00+00:00,60.00000000,True,33215,1,1,0,0,30633,1,3321.50000000,4605002.30000000,1386.42248984,0.92178233,1.00000000,0.00000000,0.10000000,0.10000000,1.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.01666667,63.07743489,0.00000000,0.00003011,0.00065289,6.13233399,0.00294488,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
F2N-HTTPS-1GB-MED-V2-R01,train,normal,F2N-HTTPS-1GB-MED-V2-R01,10.20.0.20,2026-08-15T20:53:10+00:00,60.00000000,True,36937,1,0,0,0,36257,1,3693.70000000,5438603.20000000,1472.39981590,0.98126540,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.01666667,63.01792241,0.00000000,0.00001425,0.00068952,16.14096808,0.00169501,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
F2N-HTTPS-1GB-MED-V2-R01,train,normal,F2N-HTTPS-1GB-MED-V2-R01,10.20.0.20,2026-08-15T20:53:20+00:00,60.00000000,True,36984,1,0,0,0,36341,1,3698.40000000,5451786.00000000,1474.09312135,0.98228964,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.01666667,63.01687216,0.00000000,0.00000933,0.00068793,26.14502501,0.00130952,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
F2N-HTTPS-1GB-MED-V2-R01,train,normal,F2N-HTTPS-1GB-MED-V2-R01,10.20.0.20,2026-08-15T20:53:30+00:00,60.00000000,True,36910,0,0,0,0,36283,1,3691.00000000,5442561.20000000,1474.54922785,0.98255215,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01666667,63.01644541,0.00000000,0.00000902,0.00063391,36.14115000,0.00060672,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
F2N-HTTPS-1GB-MED-V2-R01,train,normal,F2N-HTTPS-1GB-MED-V2-R01,10.20.0.20,2026-08-15T20:53:40+00:00,60.00000000,True,36922,0,0,0,0,36285,1,3692.20000000,5443658.40000000,1474.36715238,0.98255782,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01666667,63.01673799,0.00000000,0.00000902,0.00066143,46.14203310,0.00059275,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000
