episode_id,partition,label,campaign_id,entity_ip,window_end_utc,history_coverage_s,eligible_training,packet_count_10s,flow_attempt_count_30s,syn_count_10s,http_request_count_60s,dns_query_count_60s,tcp_data_segment_count_10s,tls_observation_count_60s,packet_rate_10s,byte_rate_10s,mean_ip_len_10s,large_ip_ratio_10s,unique_dst_ip_ratio_30s,icmp_ratio_10s,flow_attempt_rate_10s,syn_rate_10s,syn_completion_ratio_10s,rst_ratio_10s,unique_dst_port_ratio_30s,http_error_ratio_60s,dns_nxdomain_ratio_60s,tls_session_rate_60s,ttl_mean_10s,fragment_ratio_10s,protocol_diversity_30s,tcp_retransmission_ratio_10s,flow_duration_mean_30s,tx_rx_byte_ratio_30s,http_request_rate_60s,http_method_entropy_60s,http_auth_failure_ratio_60s,dns_query_rate_60s,unique_dns_name_ratio_60s,tls_handshake_failure_ratio_60s,tls_version_ratio_60s,http_status_5xx_ratio_60s
F2A-ANOM-KALI-PORT-SCAN-E15-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E15-C,10.20.0.100,2026-08-16T03:42:20+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,55.75000000,0.00000000,0.12500000,0.00000000,0.00041262,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-E16-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E16-C,10.20.0.100,2026-08-16T03:43:40+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,56.62500000,0.00000000,0.12500000,0.00000000,0.00041668,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-E17-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E17-C,10.20.0.100,2026-08-16T03:44:50+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,57.12500000,0.00000000,0.12500000,0.00000000,0.00040332,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-E18-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E18-C,10.20.0.100,2026-08-16T03:46:10+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,59.00000000,0.00000000,0.12500000,0.00000000,0.00058341,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-E19-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E19-C,10.20.0.100,2026-08-16T03:47:30+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,59.87500000,0.00000000,0.12500000,0.00000000,0.00036836,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-E20-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-E20-C,10.20.0.100,2026-08-16T03:48:50+00:00,60.00000000,True,8,3,3,0,0,0,0,0.80000000,34.00000000,42.50000000,0.00000000,0.33333333,0.00000000,0.30000000,0.30000000,0.66666667,0.37500000,1.00000000,0.00000000,0.00000000,0.00000000,56.75000000,0.00000000,0.12500000,0.00000000,0.00039705,0.62352941,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-WIDE-E01-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-WIDE-E01-C,10.20.0.100,2026-08-16T02:50:00+00:00,60.00000000,True,2004,1000,1000,0,0,0,0,200.40000000,8417.60000000,42.00399202,0.00000000,0.00100000,0.00000000,100.00000000,100.00000000,0.00400000,0.49900200,1.00000000,0.00000000,0.00000000,0.00000000,55.48203593,0.00000000,0.00049900,0.00000000,0.00042930,0.52461509,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-WIDE-E02-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-WIDE-E02-C,10.20.0.100,2026-08-16T03:50:10+00:00,60.00000000,True,2004,1000,1000,0,0,0,0,200.40000000,8417.60000000,42.00399202,0.00000000,0.00100000,0.00000000,100.00000000,100.00000000,0.00400000,0.49900200,1.00000000,0.00000000,0.00000000,0.00000000,55.52295409,0.00000000,0.00049900,0.00000000,0.00049872,0.52461509,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-WIDE-E03-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-WIDE-E03-C,10.20.0.100,2026-08-16T03:51:30+00:00,60.00000000,True,2004,1000,1000,0,0,0,0,200.40000000,8417.60000000,42.00399202,0.00000000,0.00100000,0.00000000,100.00000000,100.00000000,0.00400000,0.49900200,1.00000000,0.00000000,0.00000000,0.00000000,55.86077844,0.00000000,0.00049900,0.00000000,0.00084555,0.52461509,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
F2A-ANOM-KALI-PORT-SCAN-WIDE-E04-C,evaluation_only,anomaly,F2A-ANOM-KALI-PORT-SCAN-WIDE-E04-C,10.20.0.100,2026-08-16T03:52:50+00:00,60.00000000,True,2004,1000,1000,0,0,0,0,200.40000000,8417.60000000,42.00399202,0.00000000,0.00100000,0.00000000,100.00000000,100.00000000,0.00400000,0.49900200,1.00000000,0.00000000,0.00000000,0.00000000,55.73203593,0.00000000,0.00049900,0.00000000,0.00040053,0.52461509,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
